"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"32350","30.58662","-83.32242","Pinetta","FL","Florida","TRUE","","1295","9.8","12079","Madison","{""12079"": 100}","Madison","12079","FALSE","FALSE","America/New_York"
"32351","30.52358","-84.68362","Quincy","FL","Florida","TRUE","","16398","29.7","12039","Gadsden","{""12039"": 100}","Gadsden","12039","FALSE","FALSE","America/New_York"
"32352","30.6499","-84.58535","Quincy","FL","Florida","TRUE","","5102","20.4","12039","Gadsden","{""12039"": 100}","Gadsden","12039","FALSE","FALSE","America/New_York"
"32355","30.1695","-84.21002","Saint Marks","FL","Florida","TRUE","","243","33.8","12129","Wakulla","{""12129"": 100}","Wakulla","12129","FALSE","FALSE","America/New_York"
"32356","29.85387","-83.40018","Salem","FL","Florida","TRUE","","113","1.1","12123","Taylor","{""12123"": 100}","Taylor","12123","FALSE","FALSE","America/New_York"
"32358","30.09535","-84.54468","Sopchoppy","FL","Florida","TRUE","","1927","4.1","12129","Wakulla","{""12129"": 84.78, ""12037"": 15.22}","Wakulla|Franklin","12129|12037","FALSE","FALSE","America/New_York"
"32359","29.66181","-83.37047","Steinhatchee","FL","Florida","TRUE","","1408","3.0","12029","Dixie","{""12029"": 61.1, ""12123"": 38.9}","Dixie|Taylor","12029|12123","FALSE","FALSE","America/New_York"
"32360","30.36506","-84.81238","Telogia","FL","Florida","TRUE","","144","173.2","12077","Liberty","{""12077"": 100}","Liberty","12077","FALSE","FALSE","America/New_York"
"32361","30.35765","-83.98865","Wacissa","FL","Florida","TRUE","","241","40.3","12065","Jefferson","{""12065"": 100}","Jefferson","12065","FALSE","FALSE","America/New_York"
"32401","30.14477","-85.67448","Panama City","FL","Florida","TRUE","","18947","585.5","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32403","30.05337","-85.55679","Panama City","FL","Florida","TRUE","","447","3.9","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32404","30.19075","-85.51122","Panama City","FL","Florida","TRUE","","42514","121.5","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32405","30.20002","-85.66869","Panama City","FL","Florida","TRUE","","29984","616.5","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32407","30.20276","-85.7912","Panama City Beach","FL","Florida","TRUE","","16404","424.6","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32408","30.1593","-85.75324","Panama City","FL","Florida","TRUE","","18832","848.2","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32409","30.33447","-85.70516","Panama City","FL","Florida","TRUE","","11113","33.9","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32413","30.30975","-85.88745","Panama City Beach","FL","Florida","TRUE","","15453","55.1","12005","Bay","{""12005"": 99.58, ""12131"": 0.42}","Bay|Walton","12005|12131","FALSE","FALSE","America/Chicago"
"32420","30.63637","-85.38123","Alford","FL","Florida","TRUE","","2159","15.7","12063","Jackson","{""12063"": 97.61, ""12133"": 2.39}","Jackson|Washington","12063|12133","FALSE","FALSE","America/Chicago"
"32421","30.52973","-85.19308","Altha","FL","Florida","TRUE","","4035","12.4","12013","Calhoun","{""12013"": 100}","Calhoun","12013","FALSE","FALSE","America/Chicago"
"32423","30.94496","-85.06073","Bascom","FL","Florida","TRUE","","901","5.2","12063","Jackson","{""12063"": 100}","Jackson","12063","FALSE","FALSE","America/Chicago"
"32424","30.38901","-85.08232","Blountstown","FL","Florida","TRUE","","7586","18.4","12013","Calhoun","{""12013"": 100}","Calhoun","12013","FALSE","FALSE","America/Chicago"
"32425","30.85538","-85.72225","Bonifay","FL","Florida","TRUE","","13942","20.3","12059","Holmes","{""12059"": 85.81, ""12133"": 14.19}","Holmes|Washington","12059|12133","FALSE","FALSE","America/Chicago"
"32426","30.94861","-85.36714","Campbellton","FL","Florida","TRUE","","720","5.9","12063","Jackson","{""12063"": 100}","Jackson","12063","FALSE","FALSE","America/Chicago"
"32427","30.71587","-85.79311","Caryville","FL","Florida","TRUE","","1030","8.8","12133","Washington","{""12133"": 100}","Washington","12133","FALSE","FALSE","America/Chicago"
"32428","30.61797","-85.57154","Chipley","FL","Florida","TRUE","","17950","24.2","12133","Washington","{""12133"": 97.48, ""12005"": 1.67, ""12063"": 0.85}","Washington|Bay|Jackson","12133|12005|12063","FALSE","FALSE","America/Chicago"
"32430","30.41872","-85.22562","Clarksville","FL","Florida","TRUE","","815","3.8","12013","Calhoun","{""12013"": 100}","Calhoun","12013","FALSE","FALSE","America/Chicago"
"32431","30.78609","-85.40982","Cottondale","FL","Florida","TRUE","","4683","17.1","12063","Jackson","{""12063"": 82.98, ""12133"": 17.02}","Jackson|Washington","12063|12133","FALSE","FALSE","America/Chicago"
"32432","30.71415","-85.07727","Cypress","FL","Florida","TRUE","","45","112.9","12063","Jackson","{""12063"": 100}","Jackson","12063","FALSE","FALSE","America/Chicago"
"32433","30.84848","-86.19822","Defuniak Springs","FL","Florida","TRUE","","19746","30.3","12131","Walton","{""12131"": 100}","Walton","12131","FALSE","FALSE","America/Chicago"
"32435","30.65367","-86.11597","Defuniak Springs","FL","Florida","TRUE","","6664","18.8","12131","Walton","{""12131"": 100}","Walton","12131","FALSE","FALSE","America/Chicago"
"32437","30.43315","-85.90694","Ebro","FL","Florida","TRUE","","424","4.7","12133","Washington","{""12133"": 77.53, ""12005"": 22.47}","Washington|Bay","12133|12005","FALSE","FALSE","America/Chicago"
"32438","30.51251","-85.41744","Fountain","FL","Florida","TRUE","","4815","32.8","12005","Bay","{""12005"": 77.1, ""12013"": 17.09, ""12063"": 4.6, ""12133"": 1.21}","Bay|Calhoun|Jackson|Washington","12005|12013|12063|12133","FALSE","FALSE","America/Chicago"
"32439","30.49082","-86.12933","Freeport","FL","Florida","TRUE","","15328","61.3","12131","Walton","{""12131"": 100}","Walton","12131","FALSE","FALSE","America/Chicago"
"32440","30.92025","-85.52588","Graceville","FL","Florida","TRUE","","8253","29.7","12063","Jackson","{""12063"": 69.01, ""12059"": 30.99}","Jackson|Holmes","12063|12059","FALSE","FALSE","America/Chicago"
"32442","30.68531","-85.00829","Grand Ridge","FL","Florida","TRUE","","3417","14.0","12063","Jackson","{""12063"": 89.76, ""12013"": 10.24}","Jackson|Calhoun","12063|12013","FALSE","FALSE","America/Chicago"
"32443","30.86586","-85.11695","Greenwood","FL","Florida","TRUE","","2879","19.6","12063","Jackson","{""12063"": 100}","Jackson","12063","FALSE","FALSE","America/Chicago"
"32444","30.23854","-85.65185","Lynn Haven","FL","Florida","TRUE","","21459","844.3","12005","Bay","{""12005"": 100}","Bay","12005","FALSE","FALSE","America/Chicago"
"32445","30.96924","-85.19504","Malone","FL","Florida","TRUE","","2450","37.1","12063","Jackson","{""12063"": 100}","Jackson","12063","FALSE","FALSE","America/Chicago"
"32446","30.84493","-85.23017","Marianna","FL","Florida","TRUE","","10910","25.5","12063","Jackson","{""12063"": 100}","Jackson","12063","FALSE","FALSE","America/Chicago"
"32448","30.66663","-85.21616","Marianna","FL","Florida","TRUE","","8549","18.3","12063","Jackson","{""12063"": 99.3, ""12013"": 0.7}","Jackson|Calhoun","12063|12013","FALSE","FALSE","America/Chicago"
"32449","30.27611","-85.20607","Wewahitchka","FL","Florida","TRUE","","769","6.5","12013","Calhoun","{""12013"": 100}","Calhoun","12013","FALSE","FALSE","America/Chicago"
"32455","30.63831","-85.96395","Ponce De Leon","FL","Florida","TRUE","","4370","7.5","12131","Walton","{""12131"": 67.84, ""12059"": 32.16}","Walton|Holmes","12131|12059","FALSE","FALSE","America/Chicago"
"32456","29.84586","-85.3188","Port Saint Joe","FL","Florida","TRUE","","7510","27.3","12045","Gulf","{""12045"": 72.37, ""12005"": 20.32, ""12037"": 7.31}","Gulf|Bay|Franklin","12045|12005|12037","FALSE","FALSE","America/New_York"
"32459","30.36527","-86.18429","Santa Rosa Beach","FL","Florida","TRUE","","23522","166.6","12131","Walton","{""12131"": 100}","Walton","12131","FALSE","FALSE","America/Chicago"
"32460","30.77565","-84.94949","Sneads","FL","Florida","TRUE","","5472","29.0","12063","Jackson","{""12063"": 100}","Jackson","12063","FALSE","FALSE","America/Chicago"
"32461","30.30905","-86.03508","Inlet Beach","FL","Florida","TRUE","","3757","97.5","12131","Walton","{""12131"": 100}","Walton","12131","FALSE","FALSE","America/Chicago"
"32462","30.55753","-85.83241","Vernon","FL","Florida","TRUE","","3920","9.8","12133","Washington","{""12133"": 81.89, ""12131"": 16.68, ""12005"": 1.43}","Washington|Walton|Bay","12133|12131|12005","FALSE","FALSE","America/Chicago"
"32463","30.6279","-85.58728","Wausau","FL","Florida","TRUE","","128","109.9","12133","Washington","{""12133"": 100}","Washington","12133","FALSE","FALSE","America/Chicago"
"32464","30.89687","-85.95592","Westville","FL","Florida","TRUE","","3282","7.2","12059","Holmes","{""12059"": 81.84, ""12131"": 18.16}","Holmes|Walton","12059|12131","FALSE","FALSE","America/Chicago"
"32465","30.00239","-85.18615","Wewahitchka","FL","Florida","TRUE","","8069","9.9","12045","Gulf","{""12045"": 100}","Gulf","12045","FALSE","FALSE","America/Chicago"
"32466","30.38618","-85.464","Youngstown","FL","Florida","TRUE","","5916","13.2","12005","Bay","{""12005"": 65.66, ""12013"": 24.08, ""12133"": 10.26}","Bay|Calhoun|Washington","12005|12013|12133","FALSE","FALSE","America/Chicago"
"32501","30.42826","-87.22277","Pensacola","FL","Florida","TRUE","","11036","1155.6","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32502","30.40928","-87.22636","Pensacola","FL","Florida","TRUE","","4231","609.3","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32503","30.46022","-87.21372","Pensacola","FL","Florida","TRUE","","33559","1027.5","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32504","30.48495","-87.19093","Pensacola","FL","Florida","TRUE","","22153","815.4","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32505","30.45575","-87.26082","Pensacola","FL","Florida","TRUE","","27877","830.8","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32506","30.39152","-87.37167","Pensacola","FL","Florida","TRUE","","34549","436.0","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32507","30.34035","-87.37706","Pensacola","FL","Florida","TRUE","","32226","446.4","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32508","30.35614","-87.29866","Pensacola","FL","Florida","TRUE","","5281","282.6","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32514","30.53209","-87.22235","Pensacola","FL","Florida","TRUE","","42447","827.0","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32526","30.49824","-87.36543","Pensacola","FL","Florida","TRUE","","44680","295.3","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32530","30.5926","-87.02344","Bagdad","FL","Florida","TRUE","","275","133.5","12113","Santa Rosa","{""12113"": 100}","Santa Rosa","12113","FALSE","FALSE","America/Chicago"
"32531","30.88513","-86.696","Baker","FL","Florida","TRUE","","7314","12.4","12091","Okaloosa","{""12091"": 87.95, ""12113"": 12.05}","Okaloosa|Santa Rosa","12091|12113","FALSE","FALSE","America/Chicago"
"32533","30.61329","-87.32561","Cantonment","FL","Florida","TRUE","","31860","159.4","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32534","30.53276","-87.28374","Pensacola","FL","Florida","TRUE","","17104","667.9","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32535","30.96515","-87.34673","Century","FL","Florida","TRUE","","5649","30.9","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32536","30.75399","-86.59491","Crestview","FL","Florida","TRUE","","25599","232.6","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32539","30.78128","-86.46646","Crestview","FL","Florida","TRUE","","33290","100.5","12091","Okaloosa","{""12091"": 88.79, ""12131"": 11.21}","Okaloosa|Walton","12091|12131","FALSE","FALSE","America/Chicago"
"32541","30.39666","-86.47486","Destin","FL","Florida","TRUE","","18855","579.5","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32542","30.58743","-86.59296","Eglin Afb","FL","Florida","TRUE","","3578","16.4","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32544","30.42801","-86.70441","Hurlburt Field","FL","Florida","TRUE","","2256","105.9","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32547","30.46649","-86.65513","Fort Walton Beach","FL","Florida","TRUE","","35527","473.2","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32548","30.4094","-86.6494","Fort Walton Beach","FL","Florida","TRUE","","23774","759.7","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32550","30.38541","-86.34438","Miramar Beach","FL","Florida","TRUE","","8486","468.9","12131","Walton","{""12131"": 100}","Walton","12131","FALSE","FALSE","America/Chicago"
"32561","30.35165","-87.10906","Gulf Breeze","FL","Florida","TRUE","","9321","299.0","12033","Escambia","{""12033"": 77.78, ""12113"": 22.22}","Escambia|Santa Rosa","12033|12113","FALSE","FALSE","America/Chicago"
"32563","30.38782","-87.0331","Gulf Breeze","FL","Florida","TRUE","","30364","704.7","12113","Santa Rosa","{""12113"": 100}","Santa Rosa","12113","FALSE","FALSE","America/Chicago"
"32564","30.72755","-86.7875","Holt","FL","Florida","TRUE","","2676","10.0","12113","Santa Rosa","{""12113"": 50.15, ""12091"": 49.85}","Santa Rosa|Okaloosa","12113|12091","FALSE","FALSE","America/Chicago"
"32565","30.89241","-87.14071","Jay","FL","Florida","TRUE","","5664","9.5","12113","Santa Rosa","{""12113"": 100}","Santa Rosa","12113","FALSE","FALSE","America/Chicago"
"32566","30.4253","-86.8843","Navarre","FL","Florida","TRUE","","43883","432.6","12113","Santa Rosa","{""12113"": 100}","Santa Rosa","12113","FALSE","FALSE","America/Chicago"
"32567","30.92207","-86.43396","Laurel Hill","FL","Florida","TRUE","","5609","14.9","12091","Okaloosa","{""12091"": 65.23, ""12131"": 34.77}","Okaloosa|Walton","12091|12131","FALSE","FALSE","America/Chicago"
"32568","30.87085","-87.46792","McDavid","FL","Florida","TRUE","","3324","6.2","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32569","30.40666","-86.72962","Mary Esther","FL","Florida","TRUE","","12063","1121.3","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32570","30.80022","-86.98158","Milton","FL","Florida","TRUE","","37197","47.7","12113","Santa Rosa","{""12113"": 100}","Santa Rosa","12113","FALSE","FALSE","America/Chicago"
"32571","30.67162","-87.20004","Milton","FL","Florida","TRUE","","42171","144.6","12113","Santa Rosa","{""12113"": 100}","Santa Rosa","12113","FALSE","FALSE","America/Chicago"
"32577","30.73453","-87.37471","Molino","FL","Florida","TRUE","","5678","31.8","12033","Escambia","{""12033"": 100}","Escambia","12033","FALSE","FALSE","America/Chicago"
"32578","30.50871","-86.4535","Niceville","FL","Florida","TRUE","","34738","578.8","12091","Okaloosa","{""12091"": 97.72, ""12131"": 2.28}","Okaloosa|Walton","12091|12131","FALSE","FALSE","America/Chicago"
"32579","30.44553","-86.57401","Shalimar","FL","Florida","TRUE","","10506","1163.1","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32580","30.50337","-86.50942","Valparaiso","FL","Florida","TRUE","","4194","208.8","12091","Okaloosa","{""12091"": 100}","Okaloosa","12091","FALSE","FALSE","America/Chicago"
"32583","30.60084","-86.97513","Milton","FL","Florida","TRUE","","31828","98.3","12113","Santa Rosa","{""12113"": 100}","Santa Rosa","12113","FALSE","FALSE","America/Chicago"
"32601","29.64886","-82.32506","Gainesville","FL","Florida","TRUE","","23180","1946.7","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32603","29.65305","-82.35054","Gainesville","FL","Florida","TRUE","","7419","3303.7","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32605","29.67659","-82.37351","Gainesville","FL","Florida","TRUE","","24689","971.1","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32606","29.68169","-82.44391","Gainesville","FL","Florida","TRUE","","23022","577.4","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32607","29.64524","-82.41923","Gainesville","FL","Florida","TRUE","","35720","1096.3","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32608","29.59271","-82.3935","Gainesville","FL","Florida","TRUE","","54566","473.9","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32609","29.76296","-82.27978","Gainesville","FL","Florida","TRUE","","19752","64.9","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32615","29.81706","-82.49065","Alachua","FL","Florida","TRUE","","16771","47.0","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32616","29.78205","-82.49933","Alachua","FL","Florida","TRUE","","123","207.3","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32617","29.30659","-82.07553","Anthony","FL","Florida","TRUE","","4504","58.2","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32618","29.53789","-82.52295","Archer","FL","Florida","TRUE","","7057","29.6","12001","Alachua","{""12001"": 80.26, ""12075"": 19.74}","Alachua|Levy","12001|12075","FALSE","FALSE","America/New_York"
"32619","29.75661","-82.86668","Bell","FL","Florida","TRUE","","5074","17.8","12041","Gilchrist","{""12041"": 100}","Gilchrist","12041","FALSE","FALSE","America/New_York"
"32621","29.426","-82.62936","Bronson","FL","Florida","TRUE","","6368","33.5","12075","Levy","{""12075"": 100}","Levy","12075","FALSE","FALSE","America/New_York"
"32622","29.89914","-82.31216","Brooker","FL","Florida","TRUE","","1313","7.3","12007","Bradford","{""12007"": 85.64, ""12001"": 14.36}","Bradford|Alachua","12007|12001","FALSE","FALSE","America/New_York"
"32625","29.23005","-82.98331","Cedar Key","FL","Florida","TRUE","","1322","5.4","12075","Levy","{""12075"": 100}","Levy","12075","FALSE","FALSE","America/New_York"
"32626","29.42146","-82.89464","Chiefland","FL","Florida","TRUE","","8709","13.8","12075","Levy","{""12075"": 100}","Levy","12075","FALSE","FALSE","America/New_York"
"32628","29.65471","-83.16247","Cross City","FL","Florida","TRUE","","5090","22.3","12029","Dixie","{""12029"": 100}","Dixie","12029","FALSE","FALSE","America/New_York"
"32631","29.71719","-82.10225","Earleton","FL","Florida","TRUE","","343","28.7","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32634","29.3646","-82.25419","Fairfield","FL","Florida","TRUE","","18","54.9","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32639","29.23092","-82.72007","Gulf Hammock","FL","Florida","TRUE","","63","0.5","12075","Levy","{""12075"": 100}","Levy","12075","FALSE","FALSE","America/New_York"
"32640","29.56889","-82.08021","Hawthorne","FL","Florida","TRUE","","10623","21.8","12001","Alachua","{""12001"": 62.72, ""12107"": 37.28}","Alachua|Putnam","12001|12107","FALSE","FALSE","America/New_York"
"32641","29.62956","-82.22557","Gainesville","FL","Florida","TRUE","","13963","78.5","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32643","29.81845","-82.64155","High Springs","FL","Florida","TRUE","","11953","41.2","12001","Alachua","{""12001"": 52.23, ""12041"": 35.03, ""12023"": 12.74}","Alachua|Gilchrist|Columbia","12001|12041|12023","FALSE","FALSE","America/New_York"
"32648","29.50515","-83.24498","Horseshoe Beach","FL","Florida","TRUE","","510","2.4","12029","Dixie","{""12029"": 100}","Dixie","12029","FALSE","FALSE","America/New_York"
"32653","29.74506","-82.40546","Gainesville","FL","Florida","TRUE","","15150","152.1","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32656","29.82533","-81.95287","Keystone Heights","FL","Florida","TRUE","","15836","87.2","12019","Clay","{""12019"": 95.35, ""12007"": 4.65}","Clay|Bradford","12019|12007","FALSE","FALSE","America/New_York"
"32658","29.84817","-82.41214","La Crosse","FL","Florida","TRUE","","347","78.6","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32664","29.44986","-82.22187","McIntosh","FL","Florida","TRUE","","367","170.3","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32666","29.72301","-81.99145","Melrose","FL","Florida","TRUE","","6662","45.3","12107","Putnam","{""12107"": 59.73, ""12001"": 20.37, ""12019"": 14.2, ""12007"": 5.7}","Putnam|Alachua|Clay|Bradford","12107|12001|12019|12007","FALSE","FALSE","America/New_York"
"32667","29.49484","-82.31084","Micanopy","FL","Florida","TRUE","","3944","16.8","12001","Alachua","{""12001"": 57.5, ""12083"": 42.5}","Alachua|Marion","12001|12083","FALSE","FALSE","America/New_York"
"32668","29.26327","-82.50321","Morriston","FL","Florida","TRUE","","5149","14.7","12075","Levy","{""12075"": 81.31, ""12083"": 18.69}","Levy|Marion","12075|12083","FALSE","FALSE","America/New_York"
"32669","29.63666","-82.60015","Newberry","FL","Florida","TRUE","","17704","69.3","12001","Alachua","{""12001"": 83.05, ""12041"": 12.11, ""12075"": 4.84}","Alachua|Gilchrist|Levy","12001|12041|12075","FALSE","FALSE","America/New_York"
"32680","29.58144","-83.08041","Old Town","FL","Florida","TRUE","","10582","11.9","12029","Dixie","{""12029"": 100}","Dixie","12029","FALSE","FALSE","America/New_York"
"32681","29.42694","-82.21527","Orange Lake","FL","Florida","TRUE","","286","756.6","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32683","29.29519","-82.76743","Otter Creek","FL","Florida","TRUE","","184","4.5","12075","Levy","{""12075"": 100}","Levy","12075","FALSE","FALSE","America/New_York"
"32686","29.36214","-82.26236","Reddick","FL","Florida","TRUE","","4882","26.0","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"32692","29.32519","-83.15995","Suwannee","FL","Florida","TRUE","","64","13.5","12029","Dixie","{""12029"": 100}","Dixie","12029","FALSE","FALSE","America/New_York"
"32693","29.62814","-82.79446","Trenton","FL","Florida","TRUE","","12806","24.6","12041","Gilchrist","{""12041"": 75.13, ""12075"": 24.87}","Gilchrist|Levy","12041|12075","FALSE","FALSE","America/New_York"
"32694","29.79086","-82.15367","Waldo","FL","Florida","TRUE","","2286","30.2","12001","Alachua","{""12001"": 100}","Alachua","12001","FALSE","FALSE","America/New_York"
"32696","29.39544","-82.46728","Williston","FL","Florida","TRUE","","15521","42.1","12075","Levy","{""12075"": 79.57, ""12083"": 20.43}","Levy|Marion","12075|12083","FALSE","FALSE","America/New_York"
"32697","29.92831","-82.42538","Worthington Springs","FL","Florida","TRUE","","189","264.1","12125","Union","{""12125"": 100}","Union","12125","FALSE","FALSE","America/New_York"
"32701","28.66509","-81.36916","Altamonte Springs","FL","Florida","TRUE","","24592","1685.5","12117","Seminole","{""12117"": 100}","Seminole","12117","FALSE","FALSE","America/New_York"
"32702","29.04642","-81.6259","Altoona","FL","Florida","TRUE","","2636","17.2","12069","Lake","{""12069"": 77.12, ""12083"": 22.88}","Lake|Marion","12069|12083","FALSE","FALSE","America/New_York"
"32703","28.65579","-81.52139","Apopka","FL","Florida","TRUE","","59269","712.7","12095","Orange","{""12095"": 90.8, ""12117"": 9.2}","Orange|Seminole","12095|12117","FALSE","FALSE","America/New_York"
"32707","28.66255","-81.31403","Casselberry","FL","Florida","TRUE","","39493","1585.5","12117","Seminole","{""12117"": 100}","Seminole","12117","FALSE","FALSE","America/New_York"
"32708","28.68751","-81.27086","Winter Springs","FL","Florida","TRUE","","48965","1021.9","12117","Seminole","{""12117"": 100}","Seminole","12117","FALSE","FALSE","America/New_York"
"32709","28.49266","-80.98801","Christmas","FL","Florida","TRUE","","1696","4.4","12095","Orange","{""12095"": 100}","Orange","12095","FALSE","FALSE","America/New_York"
"32712","28.72917","-81.54103","Apopka","FL","Florida","TRUE","","50583","273.0","12095","Orange","{""12095"": 100}","Orange","12095","FALSE","FALSE","America/New_York"
"32713","28.8816","-81.3238","Debary","FL","Florida","TRUE","","22884","463.3","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32714","28.66237","-81.4115","Altamonte Springs","FL","Florida","TRUE","","37905","1724.7","12117","Seminole","{""12117"": 100}","Seminole","12117","FALSE","FALSE","America/New_York"
"32720","29.01775","-81.37802","Deland","FL","Florida","TRUE","","36259","211.2","12127","Volusia","{""12127"": 55.86, ""12069"": 44.14}","Volusia|Lake","12127|12069","FALSE","FALSE","America/New_York"
"32724","29.0506","-81.23284","Deland","FL","Florida","TRUE","","45140","208.1","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
"32725","28.88368","-81.25061","Deltona","FL","Florida","TRUE","","51987","870.8","12127","Volusia","{""12127"": 100}","Volusia","12127","FALSE","FALSE","America/New_York"
